219860000,206230000,48645000,206760000,124810000,85977000,15294000,269020000,175980000,37839000,76385000,46525000,36794000,34837000,76241000,12699000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70266000,101520000,45126000,148810000,125180000,78763000,97651000,91959000,108850000,45818000,123250000,54128000,92162000,57919000,28234000,5545500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4235000,0,0,0,0,0,0,0,9917400,0,0,2979700,0,26195000,0
83769000,95143000,33989000,16828000,43298000,46562000,13306000,9043300,22575000,52805000,49412000,121740000,40451000,145080000,45565000,120790000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94140000,201130000,183610000,304210000,167310000,198730000,67614000,159750000,39721000,67446000,187870000,128140000,87287000,148970000,275720000,324840000
14745000,20599000,34881000,28030000,41476000,0,21433000,26745000,0,0,28235000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773060000,631770000,192650000,787410000,544490000,348280000,425740000,850580000,564240000,404200000,478680000,342040000,355260000,425580000,297850000,14357000
32698000,12865000,15554000,24884000,24360000,0,26908000,10699000,53261000,21743000,10315000,29144000,7244100,27606000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351100,11064000,30061000,10801000,22845000,56933000,0,31500000,25835000,3280500,34758000,18408000,8853000,9837300,0,0
11007000,7486100,0,0,0,21244000,0,14675000,0,0,0,0,0,14499000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81862000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127950000,47875000,20643000,41134000,67049000,0,16112000,0,29121000,9088900,69275000,65594000,48192000,56491000,0,4712600
16658000,23280000,0,0,0,0,37486000,32699000,15936000,18702000,24034000,25642000,15530000,19472000,0,0
64572000,53727000,52428000,26409000,49618000,31752000,69108000,84926000,60578000,79898000,77908000,93858000,54424000,133610000,41279000,31363000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740740000,463240000,99724000,282200000,656920000,937800000,600230000,417760000,714850000,983570000,854880000,1172400000,571860000,727080000,82789000,118310000
0,0,0,0,0,27321000,0,0,0,16662000,0,0,0,13626000,0,0
0,0,0,0,6481500,0,0,0,0,0,0,0,12404000,0,0,0
160220000,89147000,9169200,0,245220000,81604000,158580000,141210000,38590000,49297000,50318000,54852000,53011000,54814000,86480000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6935600,56548000,20475000,24964000,32992000,36102000,51702000,48976000,0,24954000,31349000,50556000,27381000,61028000,0,7358600
863420000,2093100000,4769900000,1153400000,7481500000,3638700000,2245600000,1911200000,272450000,885170000,4628600000,3624600000,2193700000,912730000,18549000000,4826800000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9189800,0,0,8694100,0,0,0,30924000,47583000,10220000,0,10824000,0,0,16358000,2493900
535140000,336360000,838050000,197510000,1012900000,334130000,668690000,248950000,115380000,51803000,174220000,103550000,246270000,307400000,678950000,0
56811000,42595000,0,97831000,87126000,9430500,35584000,50830000,64694000,41691000,87509000,67472000,34989000,25175000,4887200,4931700
533870000,424020000,168840000,184600000,672520000,471220000,322990000,720420000,321580000,182800000,222540000,701430000,111940000,360520000,193320000,51102000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57762000,74081000,81981000,143200000,91017000,698810000,92960000,161310000,1200300000,675160000,142330000,122850000,116840000,66410000,39478000,14784000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6807900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10584000,0,0,0,0,0,0,0,0,0
334730000,29727000,63078000,0,113830000,13195000,852390000,102900000,506910000,0,321000000,0,175020000,11784000,84394000,4754500
23890000,0,45880000,0,20863000,0,52434000,14995000,28691000,0,17939000,0,0,0,48533000,6634300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29688000,0,37546000,0,36917000,0,55293000,0,0,0,0,0,0,0,33594000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
